filepath,class_name,label,is_augmented
dataset_procesado\con_augmentacion\cancer\064_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\064_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\064_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\064_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\064_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\065_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\065_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\065_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\065_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\065_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\065_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\066_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\066_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\066_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\066_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\066_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\066_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\067_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\067_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\067_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\067_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\067_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\067_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\068_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\068_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\068_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\068_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\068_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\068_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\069_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\069_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\069_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\069_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\069_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\069_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\070_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\070_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\070_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\070_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\070_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\070_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\071_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\071_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\071_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\071_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\071_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\071_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\072_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\072_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\072_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\072_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\072_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\072_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\073_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\073_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\073_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\073_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\073_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\073_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\074_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\074_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\074_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\074_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\074_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\074_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\075_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\075_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\075_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\075_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\075_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\075_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\076_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\076_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\076_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\076_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\076_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\076_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\077_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\077_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\077_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\077_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\077_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\077_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\078_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\078_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\078_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\078_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\078_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\078_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\079_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\079_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\079_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\079_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\079_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\079_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\080_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\080_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\080_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\080_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\080_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\080_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\081_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\081_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\081_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\081_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\081_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\081_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\082_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\082_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\082_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\082_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\082_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\082_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\083_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\083_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\083_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\083_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\083_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\083_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\084_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\084_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\084_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\084_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\084_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\084_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\085_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\085_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\085_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\085_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\085_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\085_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\086_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\086_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\086_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\086_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\086_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\086_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\087_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\087_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\087_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\087_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\087_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\087_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\088_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\088_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\088_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\088_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\088_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\088_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\089_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\089_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\089_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\089_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\089_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\089_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\090_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\090_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\090_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\090_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\090_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\090_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\091_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\091_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\091_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\091_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\091_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\091_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\092_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\092_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\092_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\092_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\092_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\092_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\093_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\093_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\093_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\093_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\093_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\093_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\094_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\094_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\094_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\094_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\094_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\094_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\095_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\095_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\095_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\095_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\095_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\095_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\096_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\096_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\096_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\096_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\096_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\096_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\097_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\097_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\097_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\097_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\097_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\097_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\098_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\098_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\098_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\098_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\098_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\098_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\099_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\099_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\099_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\099_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\099_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\099_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\100_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\100_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\100_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\100_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\100_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\100_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\102_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\102_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\102_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\102_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\102_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\102_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\103_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\103_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\103_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\103_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\103_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\103_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\104_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\104_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\104_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\104_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\104_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\104_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\105_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\105_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\105_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\105_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\105_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\105_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\106_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\106_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\106_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\106_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\106_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\106_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\107_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\107_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\107_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\107_aug04.png,cancer,1,True
